codigo_producto,fecha,hora,cantidad_vendida,precio,canal,promocion
PROD009,2025-09-07,10:57,2,410.11,online,sin_promocion
PROD004,2025-09-07,11:05,2,186.05,telefono,sin_promocion
PROD004,2025-09-07,11:07,8,196.17,tienda,sin_promocion
PROD014,2025-09-07,11:08,8,46.03,tienda,sin_promocion
PROD007,2025-09-07,11:11,1,61.01,telefono,sin_promocion
PROD010,2025-09-07,11:32,1,192.01,tienda,sin_promocion
PROD014,2025-09-07,11:34,3,42.29,tienda,15%_desc
PROD008,2025-09-07,12:23,1,129.71,tienda,sin_promocion
PROD009,2025-09-07,12:27,1,485.59,online,sin_promocion
PROD006,2025-09-07,12:52,1,86.57,telefono,combo
PROD005,2025-09-07,13:07,2,344.01,tienda,sin_promocion
PROD002,2025-09-07,13:19,1,80.54,tienda,sin_promocion
PROD009,2025-09-07,13:19,3,466.6,tienda,sin_promocion
PROD006,2025-09-07,13:38,1,97.77,tienda,sin_promocion
PROD006,2025-09-07,13:50,2,90.94,tienda,sin_promocion
PROD002,2025-09-07,14:00,7,83.77,tienda,sin_promocion
PROD005,2025-09-07,14:20,4,378.76,online,combo
PROD005,2025-09-07,14:33,1,347.07,online,sin_promocion
PROD001,2025-09-07,14:45,2,135.93,online,sin_promocion
PROD008,2025-09-07,14:58,2,120.44,tienda,sin_promocion
PROD008,2025-09-07,15:10,6,138.78,tienda,sin_promocion
PROD012,2025-09-07,15:14,6,183.55,tienda,sin_promocion
PROD014,2025-09-07,15:17,1,42.38,telefono,sin_promocion
PROD006,2025-09-07,15:36,1,97.07,tienda,sin_promocion
PROD006,2025-09-07,15:57,1,92.58,tienda,sin_promocion
PROD006,2025-09-07,16:02,1,93.02,online,sin_promocion
PROD003,2025-09-07,16:05,2,226.24,tienda,sin_promocion
PROD009,2025-09-07,16:16,6,464.05,online,sin_promocion
PROD009,2025-09-07,16:37,1,414.21,tienda,sin_promocion
PROD007,2025-09-07,16:45,2,61.09,tienda,sin_promocion
PROD011,2025-09-07,16:46,1,552.07,telefono,sin_promocion
PROD011,2025-09-08,07:07,1,481.78,telefono,sin_promocion
PROD007,2025-09-08,08:42,6,59.66,tienda,sin_promocion
PROD011,2025-09-08,09:00,1,556.61,telefono,sin_promocion
PROD004,2025-09-08,09:42,4,165.89,telefono,2x1
PROD005,2025-09-08,10:22,1,364.24,tienda,combo
PROD005,2025-09-08,11:18,1,322.98,tienda,sin_promocion
PROD004,2025-09-08,11:42,1,180.73,tienda,sin_promocion
PROD008,2025-09-08,12:46,6,135.81,online,sin_promocion
PROD011,2025-09-08,12:54,1,498.22,telefono,sin_promocion
PROD013,2025-09-08,14:11,1,388.46,telefono,sin_promocion
PROD003,2025-09-08,14:45,6,226.62,tienda,sin_promocion
PROD011,2025-09-08,15:17,1,554.91,telefono,sin_promocion
PROD001,2025-09-08,15:27,1,161.64,online,sin_promocion
PROD004,2025-09-08,15:30,3,187.27,tienda,sin_promocion
PROD001,2025-09-08,16:10,1,136.96,tienda,sin_promocion
PROD011,2025-09-08,16:56,1,544.24,tienda,sin_promocion
PROD003,2025-09-08,18:01,10,208.05,telefono,2x1
PROD003,2025-09-09,08:06,5,231.41,tienda,sin_promocion
PROD002,2025-09-09,08:30,2,82.38,telefono,sin_promocion
PROD012,2025-09-09,08:47,1,180.15,tienda,sin_promocion
PROD003,2025-09-09,09:41,6,227.54,online,sin_promocion
PROD012,2025-09-09,09:44,1,184.95,tienda,sin_promocion
PROD012,2025-09-09,09:48,4,169.83,tienda,sin_promocion
PROD012,2025-09-09,10:12,1,166.84,telefono,sin_promocion
PROD002,2025-09-09,11:00,1,87.44,tienda,sin_promocion
PROD007,2025-09-09,11:13,4,66.61,tienda,sin_promocion
PROD003,2025-09-09,11:35,1,220.97,telefono,10%_desc
PROD002,2025-09-09,11:42,3,91.34,tienda,sin_promocion
PROD002,2025-09-09,11:48,6,84.86,tienda,sin_promocion
PROD003,2025-09-09,11:52,6,202.0,tienda,sin_promocion
PROD001,2025-09-09,13:07,2,161.63,tienda,15%_desc
PROD007,2025-09-09,13:21,4,71.12,tienda,combo
PROD007,2025-09-09,13:53,1,67.62,online,sin_promocion
PROD012,2025-09-09,13:56,1,187.16,telefono,sin_promocion
PROD004,2025-09-09,14:06,2,189.26,tienda,sin_promocion
PROD014,2025-09-09,14:24,2,44.25,telefono,sin_promocion
PROD004,2025-09-09,14:29,1,185.7,online,combo
PROD007,2025-09-09,14:32,2,69.96,tienda,sin_promocion
PROD003,2025-09-09,15:06,1,209.19,tienda,combo
PROD003,2025-09-09,15:20,1,203.22,tienda,sin_promocion
PROD003,2025-09-09,15:21,1,222.65,tienda,sin_promocion
PROD004,2025-09-09,15:53,1,183.06,online,sin_promocion
PROD003,2025-09-09,17:52,4,208.34,tienda,sin_promocion
PROD009,2025-09-10,07:30,1,419.07,tienda,sin_promocion
PROD004,2025-09-10,08:07,1,186.08,tienda,sin_promocion
PROD012,2025-09-10,08:19,2,164.85,telefono,sin_promocion
PROD015,2025-09-10,08:36,1,60.8,telefono,sin_promocion
PROD004,2025-09-10,08:43,1,193.88,tienda,sin_promocion
PROD001,2025-09-10,08:49,5,156.75,tienda,sin_promocion
PROD008,2025-09-10,09:41,1,135.73,tienda,sin_promocion
PROD014,2025-09-10,09:46,1,45.73,online,sin_promocion
PROD005,2025-09-10,09:58,2,351.18,telefono,sin_promocion
PROD012,2025-09-10,10:10,2,163.94,tienda,sin_promocion
PROD009,2025-09-10,10:18,1,475.82,tienda,combo
PROD015,2025-09-10,10:45,3,62.88,tienda,sin_promocion
PROD003,2025-09-10,11:21,1,218.52,online,15%_desc
PROD004,2025-09-10,11:26,17,181.55,tienda,sin_promocion
PROD005,2025-09-10,11:40,1,319.58,telefono,sin_promocion
PROD012,2025-09-10,11:54,2,183.79,online,sin_promocion
PROD007,2025-09-10,12:05,1,59.45,tienda,sin_promocion
PROD003,2025-09-10,12:24,1,199.79,tienda,sin_promocion
PROD008,2025-09-10,12:24,12,128.73,tienda,sin_promocion
PROD004,2025-09-10,13:23,1,172.57,online,sin_promocion
PROD003,2025-09-10,13:31,1,232.76,tienda,15%_desc
PROD001,2025-09-10,13:53,3,141.77,tienda,sin_promocion
PROD012,2025-09-10,14:00,3,176.87,tienda,2x1
PROD014,2025-09-10,14:39,7,41.13,tienda,sin_promocion
PROD005,2025-09-10,14:57,2,360.61,tienda,2x1
PROD015,2025-09-10,16:29,1,59.34,telefono,sin_promocion
PROD007,2025-09-10,16:41,8,69.12,tienda,sin_promocion
PROD002,2025-09-11,07:48,1,85.24,tienda,sin_promocion
PROD007,2025-09-11,08:33,1,61.77,online,sin_promocion
PROD015,2025-09-11,09:14,3,58.54,tienda,combo
PROD015,2025-09-11,09:39,1,61.92,tienda,sin_promocion
PROD001,2025-09-11,09:57,1,135.56,tienda,combo
PROD015,2025-09-11,10:30,3,64.82,tienda,sin_promocion
PROD012,2025-09-11,11:08,1,179.53,tienda,sin_promocion
PROD014,2025-09-11,11:28,2,45.96,tienda,sin_promocion
PROD008,2025-09-11,13:56,2,132.71,tienda,10%_desc
PROD007,2025-09-11,14:30,1,70.43,online,15%_desc
PROD001,2025-09-11,14:54,1,159.79,online,sin_promocion
PROD007,2025-09-11,15:14,1,59.32,tienda,10%_desc
PROD011,2025-09-11,15:30,1,489.91,tienda,sin_promocion
PROD002,2025-09-11,15:34,1,91.7,tienda,sin_promocion
PROD013,2025-09-11,15:38,1,415.66,tienda,sin_promocion
PROD002,2025-09-11,16:08,1,84.4,tienda,sin_promocion
PROD008,2025-09-11,16:13,3,120.91,tienda,sin_promocion
PROD007,2025-09-11,17:53,1,68.14,tienda,sin_promocion
PROD005,2025-09-12,07:27,4,324.37,tienda,sin_promocion
PROD011,2025-09-12,07:49,2,553.3,tienda,sin_promocion
PROD015,2025-09-12,08:43,6,62.41,telefono,sin_promocion
PROD007,2025-09-12,09:06,1,61.29,tienda,sin_promocion
PROD005,2025-09-12,09:24,3,360.82,telefono,sin_promocion
PROD008,2025-09-12,09:24,6,142.08,tienda,10%_desc
PROD005,2025-09-12,09:26,2,353.65,tienda,sin_promocion
PROD012,2025-09-12,09:35,1,167.46,telefono,sin_promocion
PROD011,2025-09-12,09:46,1,507.97,online,sin_promocion
PROD012,2025-09-12,10:23,5,165.87,tienda,sin_promocion
PROD001,2025-09-12,10:57,4,153.1,telefono,sin_promocion
PROD013,2025-09-12,11:29,1,412.66,tienda,sin_promocion
PROD012,2025-09-12,12:12,8,158.68,tienda,sin_promocion
PROD014,2025-09-12,13:44,1,44.48,tienda,sin_promocion
PROD002,2025-09-12,13:55,2,77.24,tienda,sin_promocion
PROD005,2025-09-12,14:16,1,328.23,telefono,sin_promocion
PROD005,2025-09-12,14:36,1,339.1,telefono,sin_promocion
PROD012,2025-09-12,14:42,1,171.33,tienda,sin_promocion
PROD005,2025-09-12,15:16,1,374.85,tienda,sin_promocion
PROD014,2025-09-12,15:21,4,49.02,telefono,sin_promocion
PROD015,2025-09-12,16:15,2,57.45,tienda,sin_promocion
PROD014,2025-09-12,16:43,1,44.65,tienda,2x1
PROD012,2025-09-13,08:28,4,168.28,tienda,sin_promocion
PROD008,2025-09-13,08:49,1,124.4,tienda,sin_promocion
PROD001,2025-09-13,09:31,1,157.11,tienda,sin_promocion
PROD001,2025-09-13,09:48,1,160.71,online,sin_promocion
PROD001,2025-09-13,09:53,3,153.56,tienda,2x1
PROD008,2025-09-13,10:24,2,132.96,tienda,sin_promocion
PROD014,2025-09-13,10:33,12,47.38,online,sin_promocion
PROD005,2025-09-13,10:35,1,345.26,tienda,10%_desc
PROD009,2025-09-13,10:42,1,427.65,telefono,sin_promocion
PROD012,2025-09-13,11:01,1,158.73,tienda,sin_promocion
PROD014,2025-09-13,11:10,1,46.93,tienda,sin_promocion
PROD012,2025-09-13,11:22,1,167.54,tienda,sin_promocion
PROD002,2025-09-13,13:07,7,88.37,tienda,sin_promocion
PROD008,2025-09-13,13:26,1,133.41,tienda,sin_promocion
PROD012,2025-09-13,13:35,1,173.07,online,sin_promocion
PROD013,2025-09-13,13:51,4,364.26,tienda,15%_desc
PROD005,2025-09-13,14:19,6,332.57,online,2x1
PROD012,2025-09-13,14:19,1,165.53,telefono,sin_promocion
PROD001,2025-09-13,14:22,1,141.56,tienda,sin_promocion
PROD002,2025-09-13,14:30,3,92.47,tienda,sin_promocion
PROD004,2025-09-13,15:11,1,179.96,tienda,sin_promocion
PROD001,2025-09-13,15:31,1,140.49,telefono,sin_promocion
PROD005,2025-09-13,15:31,1,324.41,online,sin_promocion
PROD010,2025-09-13,15:35,1,182.15,telefono,sin_promocion
PROD009,2025-09-13,15:41,1,431.22,tienda,sin_promocion
PROD006,2025-09-13,16:22,1,85.88,tienda,sin_promocion
PROD003,2025-09-13,16:23,10,224.96,tienda,sin_promocion
PROD012,2025-09-13,16:33,1,179.89,tienda,sin_promocion
PROD009,2025-09-13,16:47,1,457.82,online,sin_promocion
PROD006,2025-09-13,16:53,2,97.47,tienda,sin_promocion
PROD015,2025-09-13,17:26,9,56.26,tienda,2x1
PROD004,2025-09-13,17:28,6,168.48,tienda,sin_promocion
PROD003,2025-09-14,07:40,1,217.1,tienda,sin_promocion
PROD003,2025-09-14,08:00,8,240.63,tienda,sin_promocion
PROD006,2025-09-14,08:29,2,100.72,tienda,sin_promocion
PROD003,2025-09-14,09:15,3,204.94,tienda,sin_promocion
PROD010,2025-09-14,09:24,1,210.63,online,sin_promocion
PROD002,2025-09-14,10:30,6,83.12,online,sin_promocion
PROD006,2025-09-14,10:31,2,89.14,tienda,sin_promocion
PROD007,2025-09-14,10:36,1,66.63,tienda,sin_promocion
PROD004,2025-09-14,11:04,3,181.12,tienda,sin_promocion
PROD012,2025-09-14,11:06,1,158.82,tienda,15%_desc
PROD002,2025-09-14,11:16,1,84.68,tienda,sin_promocion
PROD007,2025-09-14,11:33,1,59.76,telefono,sin_promocion
PROD015,2025-09-14,11:38,2,61.71,tienda,sin_promocion
PROD015,2025-09-14,11:40,5,63.33,tienda,sin_promocion
PROD002,2025-09-14,13:15,1,89.04,tienda,sin_promocion
PROD003,2025-09-14,14:03,3,213.64,tienda,sin_promocion
PROD006,2025-09-14,14:07,1,87.33,telefono,10%_desc
PROD001,2025-09-14,14:12,1,144.62,tienda,sin_promocion
PROD003,2025-09-14,14:12,1,222.93,tienda,sin_promocion
PROD006,2025-09-14,14:50,1,98.96,telefono,sin_promocion
PROD012,2025-09-14,14:54,1,168.52,telefono,sin_promocion
PROD001,2025-09-14,15:05,1,160.31,online,combo
PROD001,2025-09-14,15:17,1,138.75,tienda,2x1
PROD003,2025-09-14,15:22,3,229.87,tienda,combo
PROD008,2025-09-14,15:32,1,125.78,tienda,sin_promocion
PROD008,2025-09-14,15:35,1,142.78,tienda,sin_promocion
PROD005,2025-09-14,15:46,7,327.99,tienda,sin_promocion
PROD002,2025-09-14,15:52,3,82.99,tienda,sin_promocion
PROD006,2025-09-14,16:03,2,92.46,tienda,10%_desc
PROD015,2025-09-14,16:22,4,64.56,tienda,sin_promocion
PROD001,2025-09-14,16:26,1,144.35,telefono,sin_promocion
PROD003,2025-09-14,16:35,1,232.7,telefono,sin_promocion
PROD014,2025-09-14,16:36,1,48.76,telefono,sin_promocion
PROD012,2025-09-14,16:38,2,158.07,tienda,sin_promocion
PROD008,2025-09-14,16:43,1,128.93,telefono,sin_promocion
PROD006,2025-09-14,17:12,1,95.46,tienda,sin_promocion
PROD011,2025-09-15,07:11,1,501.03,online,sin_promocion
PROD006,2025-09-15,07:24,1,96.58,telefono,10%_desc
PROD006,2025-09-15,08:07,1,99.55,tienda,sin_promocion
PROD006,2025-09-15,08:13,1,95.88,telefono,sin_promocion
PROD001,2025-09-15,08:14,1,147.96,telefono,15%_desc
PROD014,2025-09-15,08:43,1,40.73,tienda,sin_promocion
PROD001,2025-09-15,09:09,1,136.52,telefono,sin_promocion
PROD010,2025-09-15,10:27,3,219.83,online,10%_desc
PROD002,2025-09-15,10:31,1,83.22,tienda,sin_promocion
PROD014,2025-09-15,10:48,2,49.37,tienda,sin_promocion
PROD015,2025-09-15,10:59,1,57.24,tienda,sin_promocion
PROD002,2025-09-15,11:04,1,81.03,tienda,sin_promocion
PROD010,2025-09-15,11:13,2,206.1,tienda,sin_promocion
PROD010,2025-09-15,11:26,1,189.61,tienda,sin_promocion
PROD011,2025-09-15,11:26,2,499.55,telefono,sin_promocion
PROD010,2025-09-15,11:40,1,190.31,tienda,sin_promocion
PROD008,2025-09-15,11:57,4,125.2,online,sin_promocion
PROD007,2025-09-15,12:55,1,59.9,tienda,sin_promocion
PROD015,2025-09-15,13:11,5,64.23,tienda,10%_desc
PROD010,2025-09-15,14:14,1,186.07,online,sin_promocion
PROD002,2025-09-15,14:16,8,77.95,tienda,sin_promocion
PROD002,2025-09-15,14:27,1,82.71,tienda,sin_promocion
PROD008,2025-09-15,14:47,1,121.08,tienda,sin_promocion
PROD008,2025-09-15,16:35,2,141.09,tienda,sin_promocion
PROD006,2025-09-15,17:00,1,92.02,telefono,sin_promocion
PROD007,2025-09-15,17:03,3,64.54,online,15%_desc
PROD005,2025-09-15,17:39,1,325.21,tienda,sin_promocion
PROD006,2025-09-16,07:35,1,92.86,telefono,sin_promocion
PROD015,2025-09-16,08:21,4,58.2,telefono,sin_promocion
PROD008,2025-09-16,08:24,1,131.31,tienda,sin_promocion
PROD004,2025-09-16,08:33,2,165.94,tienda,sin_promocion
PROD007,2025-09-16,08:56,2,64.41,tienda,sin_promocion
PROD014,2025-09-16,09:01,2,44.68,telefono,sin_promocion
PROD014,2025-09-16,09:44,9,42.38,tienda,sin_promocion
PROD013,2025-09-16,10:03,1,391.65,tienda,sin_promocion
PROD013,2025-09-16,10:29,1,398.95,tienda,15%_desc
PROD007,2025-09-16,11:25,3,63.88,tienda,sin_promocion
PROD007,2025-09-16,11:29,1,69.29,tienda,sin_promocion
PROD014,2025-09-16,11:30,1,47.02,tienda,sin_promocion
PROD007,2025-09-16,12:05,1,59.98,tienda,sin_promocion
PROD013,2025-09-16,12:21,1,411.95,tienda,sin_promocion
PROD004,2025-09-16,12:46,1,173.26,tienda,sin_promocion
PROD009,2025-09-16,12:55,1,418.01,telefono,15%_desc
PROD014,2025-09-16,13:16,3,45.23,online,sin_promocion
PROD014,2025-09-16,13:53,2,45.45,tienda,15%_desc
PROD010,2025-09-16,14:54,1,199.95,telefono,sin_promocion
PROD014,2025-09-16,16:31,1,47.77,online,sin_promocion
PROD006,2025-09-16,16:49,1,101.22,tienda,sin_promocion
PROD002,2025-09-16,16:55,3,86.99,telefono,sin_promocion
PROD009,2025-09-16,17:18,1,461.38,tienda,10%_desc
PROD011,2025-09-16,17:26,2,513.96,tienda,15%_desc
PROD011,2025-09-17,07:11,1,536.91,tienda,sin_promocion
PROD008,2025-09-17,07:24,1,118.4,tienda,sin_promocion
PROD007,2025-09-17,09:10,1,62.06,tienda,sin_promocion
PROD002,2025-09-17,09:17,4,83.54,tienda,sin_promocion
PROD001,2025-09-17,09:19,1,144.01,tienda,sin_promocion
PROD007,2025-09-17,09:19,1,66.47,tienda,sin_promocion
PROD010,2025-09-17,09:25,3,212.7,telefono,sin_promocion
PROD005,2025-09-17,09:52,1,383.76,tienda,sin_promocion
PROD006,2025-09-17,10:06,1,95.39,telefono,sin_promocion
PROD008,2025-09-17,10:59,3,136.65,tienda,combo
PROD006,2025-09-17,11:00,1,91.41,tienda,sin_promocion
PROD005,2025-09-17,11:12,5,338.81,tienda,sin_promocion
PROD002,2025-09-17,12:04,1,92.98,tienda,combo
PROD002,2025-09-17,12:11,5,86.62,online,sin_promocion
PROD008,2025-09-17,12:11,11,135.19,telefono,sin_promocion
PROD001,2025-09-17,12:29,3,158.52,tienda,sin_promocion
PROD014,2025-09-17,12:48,1,41.82,tienda,sin_promocion
PROD011,2025-09-17,13:37,1,511.0,tienda,sin_promocion
PROD008,2025-09-17,13:39,1,126.25,tienda,sin_promocion
PROD015,2025-09-17,14:05,3,60.99,tienda,sin_promocion
PROD003,2025-09-17,14:11,1,202.94,telefono,sin_promocion
PROD011,2025-09-17,14:13,1,552.65,tienda,sin_promocion
PROD015,2025-09-17,14:19,1,60.84,online,sin_promocion
PROD007,2025-09-17,14:35,5,62.64,tienda,sin_promocion
PROD012,2025-09-17,15:20,1,176.93,telefono,sin_promocion
PROD008,2025-09-17,15:30,1,123.02,tienda,sin_promocion
PROD010,2025-09-17,15:30,2,198.45,tienda,sin_promocion
PROD001,2025-09-17,15:46,1,152.07,online,sin_promocion
PROD014,2025-09-17,16:20,10,44.95,telefono,10%_desc
PROD007,2025-09-17,17:12,8,61.0,tienda,sin_promocion
PROD002,2025-09-17,17:35,4,85.61,tienda,sin_promocion
PROD001,2025-09-17,17:58,7,149.24,tienda,10%_desc
PROD010,2025-09-18,07:30,1,198.16,online,sin_promocion
PROD007,2025-09-18,07:45,1,65.02,tienda,sin_promocion
PROD001,2025-09-18,08:42,1,140.2,tienda,sin_promocion
PROD011,2025-09-18,09:18,1,518.42,tienda,15%_desc
PROD014,2025-09-18,09:31,1,42.13,tienda,2x1
PROD001,2025-09-18,10:00,1,156.1,telefono,sin_promocion
PROD014,2025-09-18,10:13,1,45.7,telefono,15%_desc
PROD003,2025-09-18,11:05,3,204.04,telefono,sin_promocion
PROD001,2025-09-18,11:27,2,156.07,tienda,sin_promocion
PROD014,2025-09-18,11:53,1,44.96,online,sin_promocion
PROD008,2025-09-18,14:07,1,132.09,online,15%_desc
PROD010,2025-09-18,14:40,1,209.67,online,15%_desc
PROD007,2025-09-18,15:24,1,63.12,tienda,sin_promocion
PROD010,2025-09-18,16:18,1,186.7,telefono,sin_promocion
PROD002,2025-09-18,16:55,15,87.89,tienda,2x1
PROD010,2025-09-18,17:03,1,205.17,tienda,sin_promocion
PROD011,2025-09-18,17:54,1,494.72,telefono,sin_promocion
PROD003,2025-09-19,07:46,1,227.56,telefono,sin_promocion
PROD007,2025-09-19,08:32,1,67.7,telefono,sin_promocion
PROD007,2025-09-19,08:34,2,61.44,tienda,sin_promocion
PROD013,2025-09-19,08:47,1,386.03,online,10%_desc
PROD002,2025-09-19,09:06,1,92.1,tienda,sin_promocion
PROD013,2025-09-19,09:15,2,395.3,tienda,sin_promocion
PROD003,2025-09-19,10:35,5,198.47,tienda,combo
PROD005,2025-09-19,10:57,1,322.76,tienda,sin_promocion
PROD014,2025-09-19,11:04,3,47.74,tienda,sin_promocion
PROD009,2025-09-19,11:08,1,408.21,tienda,sin_promocion
PROD006,2025-09-19,12:06,1,86.16,tienda,sin_promocion
PROD005,2025-09-19,12:10,4,369.65,tienda,combo
PROD012,2025-09-19,12:25,4,161.64,telefono,sin_promocion
PROD004,2025-09-19,12:38,1,184.97,telefono,10%_desc
PROD003,2025-09-19,13:17,2,209.75,tienda,sin_promocion
PROD007,2025-09-19,14:05,4,69.44,telefono,sin_promocion
PROD006,2025-09-19,14:06,2,88.23,telefono,sin_promocion
PROD006,2025-09-19,14:09,3,97.9,tienda,combo
PROD007,2025-09-19,14:21,1,67.36,tienda,sin_promocion
PROD005,2025-09-19,14:59,3,384.67,telefono,sin_promocion
PROD003,2025-09-19,15:22,1,207.65,tienda,sin_promocion
PROD006,2025-09-19,16:11,1,93.87,tienda,sin_promocion
PROD001,2025-09-19,16:16,1,139.35,online,combo
PROD001,2025-09-19,16:30,1,157.38,telefono,sin_promocion
PROD010,2025-09-19,16:31,1,201.36,telefono,sin_promocion
PROD007,2025-09-19,16:42,2,60.98,telefono,sin_promocion
PROD014,2025-09-19,17:39,1,42.04,tienda,sin_promocion
PROD002,2025-09-20,07:08,1,78.2,telefono,sin_promocion
PROD003,2025-09-20,07:29,1,231.89,telefono,sin_promocion
PROD012,2025-09-20,08:12,2,188.72,tienda,10%_desc
PROD001,2025-09-20,08:17,5,139.24,tienda,sin_promocion
PROD001,2025-09-20,08:20,1,160.09,telefono,sin_promocion
PROD012,2025-09-20,08:35,1,182.33,tienda,sin_promocion
PROD005,2025-09-20,08:40,1,340.1,tienda,sin_promocion
PROD007,2025-09-20,08:46,1,64.07,online,sin_promocion
PROD009,2025-09-20,09:01,6,448.18,tienda,sin_promocion
PROD015,2025-09-20,09:22,4,57.41,online,sin_promocion
PROD014,2025-09-20,09:30,1,43.62,tienda,sin_promocion
PROD011,2025-09-20,09:50,1,539.21,tienda,sin_promocion
PROD014,2025-09-20,09:53,4,49.03,tienda,sin_promocion
PROD007,2025-09-20,09:58,5,65.96,tienda,sin_promocion
PROD007,2025-09-20,10:05,4,65.76,tienda,sin_promocion
PROD015,2025-09-20,10:11,2,64.07,telefono,sin_promocion
PROD012,2025-09-20,10:20,3,169.84,tienda,sin_promocion
PROD004,2025-09-20,10:31,1,180.54,tienda,sin_promocion
PROD003,2025-09-20,10:38,10,205.92,tienda,sin_promocion
PROD004,2025-09-20,10:47,1,176.85,tienda,sin_promocion
PROD007,2025-09-20,11:27,3,65.4,tienda,sin_promocion
PROD009,2025-09-20,11:29,4,446.74,tienda,sin_promocion
PROD010,2025-09-20,11:55,1,205.09,tienda,sin_promocion
PROD004,2025-09-20,11:56,1,177.69,tienda,sin_promocion
PROD004,2025-09-20,12:31,1,168.35,telefono,15%_desc
PROD003,2025-09-20,13:26,4,198.2,tienda,2x1
PROD005,2025-09-20,13:38,2,325.98,telefono,sin_promocion
PROD002,2025-09-20,14:05,1,76.61,tienda,15%_desc
PROD013,2025-09-20,14:07,1,394.98,tienda,sin_promocion
PROD007,2025-09-20,14:54,4,65.28,online,sin_promocion
PROD011,2025-09-20,14:56,1,473.36,tienda,sin_promocion
PROD005,2025-09-20,15:08,4,322.78,tienda,sin_promocion
PROD015,2025-09-20,15:10,1,63.47,tienda,sin_promocion
PROD004,2025-09-20,15:12,1,188.9,online,sin_promocion
PROD012,2025-09-20,15:28,1,174.52,tienda,15%_desc
PROD012,2025-09-20,15:47,1,190.37,tienda,sin_promocion
PROD014,2025-09-20,16:31,1,45.84,telefono,sin_promocion
PROD004,2025-09-20,16:39,7,190.99,telefono,2x1
PROD002,2025-09-20,16:44,2,78.66,tienda,sin_promocion
PROD011,2025-09-21,07:01,1,480.41,tienda,sin_promocion
PROD014,2025-09-21,07:04,1,40.67,tienda,sin_promocion
PROD010,2025-09-21,07:09,1,188.31,tienda,sin_promocion
PROD011,2025-09-21,08:12,2,487.34,tienda,sin_promocion
PROD007,2025-09-21,08:18,1,62.98,tienda,sin_promocion
PROD012,2025-09-21,09:32,1,164.28,tienda,sin_promocion
PROD007,2025-09-21,09:58,2,67.17,tienda,sin_promocion
PROD012,2025-09-21,10:03,1,167.04,tienda,sin_promocion
PROD014,2025-09-21,10:06,5,42.46,tienda,sin_promocion
PROD014,2025-09-21,10:26,1,44.64,tienda,sin_promocion
PROD006,2025-09-21,10:37,1,95.5,telefono,sin_promocion
PROD014,2025-09-21,10:44,1,42.54,tienda,2x1
PROD012,2025-09-21,10:54,1,166.58,tienda,combo
PROD015,2025-09-21,12:30,1,55.43,tienda,2x1
PROD014,2025-09-21,13:11,2,46.89,tienda,sin_promocion
PROD012,2025-09-21,13:55,1,166.53,telefono,sin_promocion
PROD010,2025-09-21,14:05,1,180.26,tienda,sin_promocion
PROD014,2025-09-21,14:44,2,43.76,telefono,sin_promocion
PROD003,2025-09-21,14:49,1,204.4,tienda,sin_promocion
PROD002,2025-09-21,15:09,4,82.84,tienda,sin_promocion
PROD011,2025-09-21,15:31,1,526.17,tienda,2x1
PROD001,2025-09-21,15:36,2,138.79,tienda,sin_promocion
PROD003,2025-09-21,15:41,1,229.04,tienda,sin_promocion
PROD006,2025-09-21,15:43,1,98.26,tienda,sin_promocion
PROD006,2025-09-21,16:01,3,93.13,telefono,sin_promocion
PROD011,2025-09-21,16:07,1,536.0,online,sin_promocion
PROD006,2025-09-21,16:21,1,98.59,telefono,sin_promocion
PROD013,2025-09-21,16:52,1,406.22,telefono,sin_promocion
PROD014,2025-09-21,16:52,1,41.79,tienda,sin_promocion
